"","Combined_Key","Country_Region","Province_State","Admin2","UID","Lat","Long_"
"2802","Sanpete, Utah, US","US","Utah","Sanpete",84049039,39.37231946,-111.5758676
"2803","Sevier, Utah, US","US","Utah","Sevier",84049041,38.74837146,-111.8050275
"2804","Summit, Utah, US","US","Utah","Summit",84049043,40.86688146,-110.9535882
"2805","Tooele, Utah, US","US","Utah","Tooele",84049045,40.44862644,-113.1295715
"2806","Uintah, Utah, US","US","Utah","Uintah",84049047,40.12491499,-109.5174415
"2807","Utah, Utah, US","US","Utah","Utah",84049049,40.1166722,-111.6657662
"2808","Wasatch, Utah, US","US","Utah","Wasatch",84049051,40.33110236,-111.1691419
"2809","Washington,Utah,US","US","Utah","Washington",84049053,37.28003525,-113.504698
"2810","Wayne, Utah, US","US","Utah","Wayne",84049055,38.32335822,-110.9096801
"2811","Weber,Utah,US","US","Utah","Weber",84049057,41.27116049,-111.9145117
"2812","Addison, Vermont, US","US","Vermont","Addison",84050001,44.03217337,-73.14130877
"2813","Bennington, Vermont, US","US","Vermont","Bennington",84050003,43.03519828,-73.09048868
"2814","Caledonia, Vermont, US","US","Vermont","Caledonia",84050005,44.46548598,-72.10314651
"2815","Chittenden, Vermont, US","US","Vermont","Chittenden",84050007,44.46322849,-73.08359212
"2816","Essex, Vermont, US","US","Vermont","Essex",84050009,44.72736416,-71.73579864
"2817","Franklin, Vermont, US","US","Vermont","Franklin",84050011,44.85627605,-72.91249563
"2818","Grand Isle, Vermont, US","US","Vermont","Grand Isle",84050013,44.7975824,-73.29679772
"2819","Lamoille, Vermont, US","US","Vermont","Lamoille",84050015,44.60353043,-72.64356694
"2820","Orange, Vermont, US","US","Vermont","Orange",84050017,44.00470222,-72.37640104
"2821","Orleans, Vermont, US","US","Vermont","Orleans",84050019,44.82964024,-72.24562697
"2822","Rutland, Vermont, US","US","Vermont","Rutland",84050021,43.57723578,-73.03741676
"2823","Washington, Vermont, US","US","Vermont","Washington",84050023,44.27343241,-72.61604978
"2824","Windham, Vermont, US","US","Vermont","Windham",84050025,42.986982,-72.71268875
"2825","Windsor, Vermont, US","US","Vermont","Windsor",84050027,43.58010937,-72.58595157
"2826","Accomack, Virginia, US","US","Virginia","Accomack",84051001,37.76707161,-75.63234615
"2827","Albemarle, Virginia, US","US","Virginia","Albemarle",84051003,38.02080697,-78.55481085
"2828","Alleghany, Virginia, US","US","Virginia","Alleghany",84051005,37.78636074,-80.00222498
"2829","Amelia, Virginia, US","US","Virginia","Amelia",84051007,37.34081025,-77.98584649
"2830","Amherst, Virginia, US","US","Virginia","Amherst",84051009,37.60308293,-79.14548696
"2831","Appomattox, Virginia, US","US","Virginia","Appomattox",84051011,37.37569884,-78.81340003
"2832","Arlington, Virginia, US","US","Virginia","Arlington",84051013,38.8767675,-77.10139853
"2833","Augusta, Virginia, US","US","Virginia","Augusta",84051015,38.16404586,-79.12461614
"2834","Bath, Virginia, US","US","Virginia","Bath",84051017,38.05852573,-79.73912095
"2835","Bedford, Virginia, US","US","Virginia","Bedford",84051019,37.3080028,-79.5281964
"2836","Bland, Virginia, US","US","Virginia","Bland",84051021,37.13128068,-81.13599391
"2837","Botetourt, Virginia, US","US","Virginia","Botetourt",84051023,37.55531756,-79.80982182
"2838","Brunswick, Virginia, US","US","Virginia","Brunswick",84051025,36.76366949,-77.8593436
"2839","Buchanan, Virginia, US","US","Virginia","Buchanan",84051027,37.26818323,-82.03749726
"2840","Buckingham, Virginia, US","US","Virginia","Buckingham",84051029,37.57242268,-78.52518834
"2841","Campbell, Virginia, US","US","Virginia","Campbell",84051031,37.20553386,-79.09678609
"2842","Caroline, Virginia, US","US","Virginia","Caroline",84051033,38.02679129,-77.34901405
"2843","Carroll, Virginia, US","US","Virginia","Carroll",84051035,36.73066666,-80.73455942
"2844","Charles City, Virginia, US","US","Virginia","Charles City",84051036,37.35358063,-77.05634116
"2845","Charlotte, Virginia, US","US","Virginia","Charlotte",84051037,37.01909701,-78.66314092
"2846","Chesterfield, Virginia, US","US","Virginia","Chesterfield",84051041,37.37373208,-77.5868014
"2847","Clarke, Virginia, US","US","Virginia","Clarke",84051043,39.11271747,-77.99199425
"2848","Craig, Virginia, US","US","Virginia","Craig",84051045,37.48133648,-80.21072274
"2849","Culpeper, Virginia, US","US","Virginia","Culpeper",84051047,38.48199985,-77.9563087
"2850","Cumberland, Virginia, US","US","Virginia","Cumberland",84051049,37.51328851,-78.24398086
"2851","Dickenson, Virginia, US","US","Virginia","Dickenson",84051051,37.12560977,-82.35124171
"2852","Dinwiddie, Virginia, US","US","Virginia","Dinwiddie",84051053,37.07544585,-77.63451754
"2853","Essex, Virginia, US","US","Virginia","Essex",84051057,37.93357639,-76.94230311
"2854","Fairfax, Virginia, US","US","Virginia","Fairfax",84051059,38.83677558,-77.27565836
"2855","Fauquier, Virginia, US","US","Virginia","Fauquier",84051061,38.73564842,-77.80647472
"2856","Floyd, Virginia, US","US","Virginia","Floyd",84051063,36.9302126,-80.36738849
"2857","Fluvanna, Virginia, US","US","Virginia","Fluvanna",84051065,37.84157909,-78.27715475
"2858","Franklin, Virginia, US","US","Virginia","Franklin",84051067,36.99536167,-79.88023649
"2859","Frederick, Virginia, US","US","Virginia","Frederick",84051069,39.20172582,-78.25974949
"2860","Giles, Virginia, US","US","Virginia","Giles",84051071,37.31234791,-80.70636931
"2861","Gloucester, Virginia, US","US","Virginia","Gloucester",84051073,37.40809042,-76.53524337
"2862","Goochland, Virginia, US","US","Virginia","Goochland",84051075,37.71714806,-77.90381514
"2863","Grayson, Virginia, US","US","Virginia","Grayson",84051077,36.65677234,-81.23215889
"2864","Greene, Virginia, US","US","Virginia","Greene",84051079,38.29545894,-78.46525378
"2865","Greensville, Virginia, US","US","Virginia","Greensville",84051081,36.67878901,-77.56351439
"2866","Halifax, Virginia, US","US","Virginia","Halifax",84051083,36.76654925,-78.93512622
"2867","Hanover, Virginia, US","US","Virginia","Hanover",84051085,37.7583355,-77.49464673
"2868","Henrico, Virginia, US","US","Virginia","Henrico",84051087,37.53460572,-77.39326555
"2869","Henry, Virginia, US","US","Virginia","Henry",84051089,36.68542395,-79.87634026
"2870","Highland, Virginia, US","US","Virginia","Highland",84051091,38.35799465,-79.56124594
"2871","Isle of Wight, Virginia, US","US","Virginia","Isle of Wight",84051093,36.90579348,-76.70842863
"2872","James City, Virginia, US","US","Virginia","James City",84051095,37.31156958,-76.76950618
"2873","King and Queen, Virginia, US","US","Virginia","King and Queen",84051097,37.71044922,-76.88689628
"2874","King George, Virginia, US","US","Virginia","King George",84051099,38.26818502,-77.15852768
"2875","King William, Virginia, US","US","Virginia","King William",84051101,37.70965316,-77.09384941
"2876","Lancaster, Virginia, US","US","Virginia","Lancaster",84051103,37.71889653,-76.46400482
"2877","Lee, Virginia, US","US","Virginia","Lee",84051105,36.70586667,-83.12606515
"2878","Loudoun, Virginia, US","US","Virginia","Loudoun",84051107,39.08990083,-77.63481877
"2879","Louisa, Virginia, US","US","Virginia","Louisa",84051109,37.97850256,-77.96274807
"2880","Lunenburg, Virginia, US","US","Virginia","Lunenburg",84051111,36.94618528,-78.24133319
"2881","Madison, Virginia, US","US","Virginia","Madison",84051113,38.41531222,-78.28220331
"2882","Mathews, Virginia, US","US","Virginia","Mathews",84051115,37.44164146,-76.34098896
"2883","Mecklenburg, Virginia, US","US","Virginia","Mecklenburg",84051117,36.67882005,-78.36131056
"2884","Middlesex, Virginia, US","US","Virginia","Middlesex",84051119,37.63191998,-76.55064617
"2885","Montgomery, Virginia, US","US","Virginia","Montgomery",84051121,37.17746986,-80.37868691
"2886","Nelson, Virginia, US","US","Virginia","Nelson",84051125,37.78790447,-78.88498513
"2887","New Kent, Virginia, US","US","Virginia","New Kent",84051127,37.50694406,-76.99828634
"2888","Northampton, Virginia, US","US","Virginia","Northampton",84051131,37.34062933,-75.87751591
"2889","Northumberland, Virginia, US","US","Virginia","Northumberland",84051133,37.89202088,-76.41949732
"2890","Nottoway, Virginia, US","US","Virginia","Nottoway",84051135,37.1435975,-78.05065922
"2891","Orange, Virginia, US","US","Virginia","Orange",84051137,38.24530219,-78.015604
"2892","Page, Virginia, US","US","Virginia","Page",84051139,38.61807452,-78.48797204
"2893","Patrick, Virginia, US","US","Virginia","Patrick",84051141,36.6801638,-80.2865648
"2894","Pittsylvania, Virginia, US","US","Virginia","Pittsylvania",84051143,36.81980341,-79.39731264
"2895","Powhatan, Virginia, US","US","Virginia","Powhatan",84051145,37.55016038,-77.91267882
"2896","Prince Edward, Virginia, US","US","Virginia","Prince Edward",84051147,37.22554789,-78.43597949
"2897","Prince George, Virginia, US","US","Virginia","Prince George",84051149,37.18497668,-77.22922187
"2898","Prince William, Virginia, US","US","Virginia","Prince William",84051153,38.70916224,-77.48713689
"2899","Pulaski, Virginia, US","US","Virginia","Pulaski",84051155,37.06474963,-80.71229738
"2900","Rappahannock, Virginia, US","US","Virginia","Rappahannock",84051157,38.68295619,-78.15826963
"2901","Richmond, Virginia, US","US","Virginia","Richmond",84051159,37.937575,-76.72920628
"2902","Roanoke, Virginia, US","US","Virginia","Roanoke",84051161,37.26865804,-80.06396753
"2903","Rockbridge, Virginia, US","US","Virginia","Rockbridge",84051163,37.81204314,-79.44605905
"2904","Rockingham, Virginia, US","US","Virginia","Rockingham",84051165,38.51006137,-78.87260325
"2905","Russell, Virginia, US","US","Virginia","Russell",84051167,36.9302832,-82.10095486
"2906","Scott, Virginia, US","US","Virginia","Scott",84051169,36.71466456,-82.60171704
"2907","Shenandoah, Virginia, US","US","Virginia","Shenandoah",84051171,38.85905135,-78.56813762
"2908","Smyth, Virginia, US","US","Virginia","Smyth",84051173,36.84455636,-81.53344948
"2909","Southampton, Virginia, US","US","Virginia","Southampton",84051175,36.72231125,-77.10642712
"2910","Spotsylvania, Virginia, US","US","Virginia","Spotsylvania",84051177,38.18574462,-77.655399
"2911","Stafford, Virginia, US","US","Virginia","Stafford",84051179,38.41758738,-77.45917053
"2912","Surry, Virginia, US","US","Virginia","Surry",84051181,37.11781893,-76.88450012
"2913","Sussex, Virginia, US","US","Virginia","Sussex",84051183,36.92432914,-77.25791182
"2914","Tazewell, Virginia, US","US","Virginia","Tazewell",84051185,37.12191123,-81.56685568
"2915","Warren, Virginia, US","US","Virginia","Warren",84051187,38.90847745,-78.20280433
"2916","Washington, Virginia, US","US","Virginia","Washington",84051191,36.72341572,-81.95666289
"2917","Westmoreland, Virginia, US","US","Virginia","Westmoreland",84051193,38.11021557,-76.80213247
"2918","Wise, Virginia, US","US","Virginia","Wise",84051195,36.9746148,-82.62410519
"2919","Wythe, Virginia, US","US","Virginia","Wythe",84051197,36.91582035,-81.07834059
"2920","York, Virginia, US","US","Virginia","York",84051199,37.24374789,-76.54412815
"2921","Alexandria, Virginia, US","US","Virginia","Alexandria",84051510,38.814003,-77.08183073
"2922","Bristol, Virginia, US","US","Virginia","Bristol",84051520,36.6163024,-82.16359122
"2923","Buena Vista, Virginia, US","US","Virginia","Buena Vista",84051530,37.73484642,-79.35296097
"2924","Charlottesville, Virginia, US","US","Virginia","Charlottesville",84051540,38.03527919,-78.48569588
"2925","Chesapeake, Virginia, US","US","Virginia","Chesapeake",84051550,36.67670048,-76.30545744
"2926","Colonial Heights, Virginia, US","US","Virginia","Colonial Heights",84051570,37.26420587,-77.39609676
"2927","Covington, Virginia, US","US","Virginia","Covington",84051580,37.7824656,-79.98631446
"2928","Danville, Virginia, US","US","Virginia","Danville",84051590,36.58022376,-79.40395668
"2929","Emporia, Virginia, US","US","Virginia","Emporia",84051595,36.69455571,-77.53406129
"2930","Fairfax City, Virginia, US","US","Virginia","Fairfax City",84051600,38.85157547,-77.2977964
"2931","Falls Church, Virginia, US","US","Virginia","Falls Church",84051610,38.88485255,-77.17560759
"2932","Franklin City, Virginia, US","US","Virginia","Franklin City",84051620,36.6831435,-76.93859681
"2933","Fredericksburg, Virginia, US","US","Virginia","Fredericksburg",84051630,38.2977863,-77.4922454
"2934","Galax, Virginia, US","US","Virginia","Galax",84051640,36.66601852,-80.91703124
"2935","Hampton, Virginia, US","US","Virginia","Hampton",84051650,37.03513786,-76.35879121
"2936","Harrisonburg, Virginia, US","US","Virginia","Harrisonburg",84051660,38.43542574,-78.87536254
"2937","Hopewell, Virginia, US","US","Virginia","Hopewell",84051670,37.29186313,-77.29754684
"2938","Lexington, Virginia, US","US","Virginia","Lexington",84051678,37.78258621,-79.44262866
"2939","Lynchburg, Virginia, US","US","Virginia","Lynchburg",84051680,37.40021399,-79.19888138
"2940","Manassas,Virginia,US","US","Virginia","Manassas",84051683,38.7464321,-77.48509905
"2941","Manassas Park, Virginia, US","US","Virginia","Manassas Park",84051685,38.77058531,-77.44399307
"2942","Martinsville, Virginia, US","US","Virginia","Martinsville",84051690,36.68212094,-79.86352771
"2943","Newport News, Virginia, US","US","Virginia","Newport News",84051700,37.08166899,-76.51754109
"2944","Norfolk, Virginia, US","US","Virginia","Norfolk",84051710,36.89934014,-76.26420872
"2945","Norton, Virginia, US","US","Virginia","Norton",84051720,36.93357076,-82.62750411
"2946","Petersburg, Virginia, US","US","Virginia","Petersburg",84051730,37.20530399,-77.39368102
"2947","Poquoson, Virginia, US","US","Virginia","Poquoson",84051735,37.14259351,-76.35798148
"2948","Portsmouth, Virginia, US","US","Virginia","Portsmouth",84051740,36.85914825,-76.35971629
"2949","Radford, Virginia, US","US","Virginia","Radford",84051750,37.12222899,-80.5602732
"2950","Richmond City, Virginia, US","US","Virginia","Richmond City",84051760,37.53255773,-77.47966921
"2951","Roanoke City, Virginia, US","US","Virginia","Roanoke City",84051770,37.27791025,-79.96189766
"2952","Salem, Virginia, US","US","Virginia","Salem",84051775,37.2836193,-80.06219455
"2953","Staunton, Virginia, US","US","Virginia","Staunton",84051790,38.15965544,-79.05979937
"2954","Suffolk, Virginia, US","US","Virginia","Suffolk",84051800,36.70155394,-76.63603554
"2955","Virginia Beach, Virginia, US","US","Virginia","Virginia Beach",84051810,36.73285734,-76.04566934
"2956","Waynesboro, Virginia, US","US","Virginia","Waynesboro",84051820,38.06451466,-78.90293905
"2957","Williamsburg, Virginia, US","US","Virginia","Williamsburg",84051830,37.28131268,-76.70905141
"2958","Winchester, Virginia, US","US","Virginia","Winchester",84051840,39.17054517,-78.17325058
"2959","Adams, Washington, US","US","Washington","Adams",84053001,46.98299757,-118.5601734
"2960","Asotin, Washington, US","US","Washington","Asotin",84053003,46.18894415,-117.2022851
"2961","Benton, Washington, US","US","Washington","Benton",84053005,46.23946995,-119.5120834
"2962","Chelan, Washington, US","US","Washington","Chelan",84053007,47.87046092,-120.6173956
"2963","Clallam, Washington, US","US","Washington","Clallam",84053009,48.04754642,-123.9226319
"2964","Clark, Washington, US","US","Washington","Clark",84053011,45.77568046,-122.4829204
"2965","Columbia, Washington, US","US","Washington","Columbia",84053013,46.29442881,-117.9051983
"2966","Cowlitz, Washington, US","US","Washington","Cowlitz",84053015,46.19074721,-122.6782231
"2967","Douglas, Washington, US","US","Washington","Douglas",84053017,47.7361335,-119.692937
"2968","Ferry, Washington, US","US","Washington","Ferry",84053019,48.4711431,-118.5154041
"2969","Franklin, Washington, US","US","Washington","Franklin",84053021,46.53351425,-118.9018212
"2970","Garfield, Washington, US","US","Washington","Garfield",84053023,46.43197502,-117.5454032
"2971","Grant, Washington, US","US","Washington","Grant",84053025,47.20753737,-119.4500749
"2972","Grays Harbor, Washington, US","US","Washington","Grays Harbor",84053027,47.14003705,-123.7820567
"2973","Island, Washington, US","US","Washington","Island",84053029,48.14713305,-122.5216407
"2974","Jefferson, Washington, US","US","Washington","Jefferson",84053031,47.75003077,-123.5609704
"2975","King, Washington, US","US","Washington","King",84053033,47.49137892,-121.8346131
"2976","Kitsap, Washington, US","US","Washington","Kitsap",84053035,47.63479026,-122.6436061
"2977","Kittitas, Washington, US","US","Washington","Kittitas",84053037,47.12521214,-120.679439
"2978","Klickitat, Washington, US","US","Washington","Klickitat",84053039,45.87325839,-120.7913598
"2979","Lewis, Washington, US","US","Washington","Lewis",84053041,46.57756476,-122.3925769
"2980","Lincoln, Washington, US","US","Washington","Lincoln",84053043,47.57705241,-118.4194388
"2981","Mason, Washington, US","US","Washington","Mason",84053045,47.35007586,-123.1863685
"2982","Okanogan, Washington, US","US","Washington","Okanogan",84053047,48.54855019,-119.7387224
"2983","Pacific, Washington, US","US","Washington","Pacific",84053049,46.55418369,-123.7285716
"2984","Pend Oreille, Washington, US","US","Washington","Pend Oreille",84053051,48.53234021,-117.2741804
"2985","Pierce, Washington, US","US","Washington","Pierce",84053053,47.03892768,-122.1405958
"2986","San Juan, Washington, US","US","Washington","San Juan",84053055,48.60182783,-122.96745
"2987","Skagit, Washington, US","US","Washington","Skagit",84053057,48.48171488,-121.766131
"2988","Skamania, Washington, US","US","Washington","Skamania",84053059,46.02408726,-121.9164403
"2989","Snohomish, Washington, US","US","Washington","Snohomish",84053061,48.04615983,-121.7170703
"2990","Spokane, Washington, US","US","Washington","Spokane",84053063,47.62113146,-117.4046494
"2991","Stevens, Washington, US","US","Washington","Stevens",84053065,48.40035475,-117.8542701
