"","deaths","continentExp","CRPS","confirmed_today","deaths_today","Date","population","confirmed","recovered","imputed","recovered_imputed","active","active_imputed","new_confirmed","net_active","net_active_imputed","new_recovered","new_recovered_imputed","new_deaths","confirmed_pM","active_pM","recovered_pM","deaths_pM","new_confirmed_pM","net_active_pM","new_recovered_pM","new_deaths_pM","recovered_per_confirmed","deaths_per_confirmed","recovered_per_deaths","day_1","day_20","day_100","day_400","day_1000","day_2000","day_5000","day_10000"
"1006",2941,"Europe","Sweden",702,87,2020-05-07,10183175,23918,0,TRUE,0,20977,20977,589.6,490.4,490.4,0,0,99.2,2348.77629030239,2059.96656249156,0,288.809727810825,57.8994272415037,48.1578682483607,0,9.7415589931431,,0.122961786102517,,97,65,62,57,53,45,35,26
"1007",3040,"Europe","Sweden",705,99,2020-05-08,10183175,24623,0,TRUE,0,21583,21583,,,,,,,2418.00813596938,2119.47648940532,0,298.531646564063,,,,,,0.123461804004386,,98,66,63,58,54,46,36,27
"1008",3175,"Europe","Sweden",642,135,2020-05-09,10183175,25265,0,TRUE,0,22090,22090,,,,,,,2481.05330606613,2169.26449756584,0,311.788808500296,,,,,,0.125667920047497,,99,67,64,59,55,47,37,28
"1009",161,"Europe","Switzerland",1000,58,2020-03-27,8516543,10714,0,TRUE,0,10553,10553,1027.4,993.6,993.6,0,0,33.8,1258.02218106572,1239.11779697466,0,18.9043840910567,120.635802578581,116.667056104807,0,3.96874647377463,,0.0150270673884637,,31,26,21,17,14,12,6,1
"1010",197,"Europe","Switzerland",1390,36,2020-03-28,8516543,12104,0,TRUE,0,11907,11907,1097,1062.8,1062.8,0,0,34.2,1421.23394433633,1398.1024929951,0,23.1314513412308,128.808132595585,124.792418707919,0,4.01571388766545,,0.0162756113681428,,32,27,22,18,15,13,7,2
"1011",235,"Europe","Switzerland",1048,38,2020-03-29,8516543,13152,0,TRUE,0,12917,12917,1139.6,1101.2,1101.2,0,0,38.4,1544.28856873029,1516.69521306943,0,27.5933556608591,133.810162174958,129.301290441439,0,4.50887173351911,,0.01786800486618,,33,28,23,19,16,14,8,3
"1012",257,"Europe","Switzerland",1122,22,2020-03-30,8516543,14274,0,TRUE,0,14017,14017,1078.8,1036.4,1036.4,0,0,42.4,1676.03216469405,1645.8556012692,0,30.1765634248544,126.671115263552,121.692569391125,0,4.97854587242735,,0.0180047639064033,,34,29,24,20,17,15,9,4
"1013",295,"Europe","Switzerland",1138,38,2020-03-31,8516543,15412,0,TRUE,0,15117,15117,993.2,957,957,0,0,36.2,1809.65445721345,1775.01598946897,0,34.6384677444827,116.620088690916,112.369537733796,0,4.25055095711957,,0.0191409291461199,,35,30,25,21,18,16,10,5
"1014",373,"Europe","Switzerland",696,78,2020-04-01,8516543,16108,0,TRUE,0,15735,15735,1008.4,969,969,0,0,39.4,1891.37775738348,1847.58064393029,0,43.7971134531934,118.404850418767,113.778560150521,0,4.62629026824616,,0.0231561956791656,,36,31,26,22,19,17,11,6
"1015",378,"Europe","Switzerland",962,5,2020-04-02,8516543,17070,0,TRUE,0,16692,16692,990.6,945.2,945.2,0,0,45.4,2004.33438779091,1959.95018166409,0,44.3842061268287,116.314800500626,110.983999024017,0,5.33080147660853,,0.0221441124780316,,37,32,27,23,20,18,12,7
"1016",432,"Europe","Switzerland",1124,54,2020-04-03,8516543,18194,0,TRUE,0,17762,17762,957.8,908.8,908.8,0,0,49,2136.31282082413,2085.58801382204,0,50.7248070020899,112.463472561578,106.709964359952,0,5.75350820162594,,0.0237440914587227,,38,33,28,24,21,19,13,8
"1017",484,"Europe","Switzerland",1033,52,2020-04-04,8516543,19227,0,TRUE,0,18743,18743,982.8,945.6,945.6,0,0,37.2,2257.60616719718,2200.77559638929,0,56.8305708078971,115.398935929755,111.030966437908,0,4.36796949184663,,0.0251729338950434,,39,34,29,25,22,20,14,9
"1018",540,"Europe","Switzerland",974,56,2020-04-05,8516543,20201,0,TRUE,0,19661,19661,900.8,859.6,859.6,0,0,41.2,2371.97182002134,2308.56581126873,0,63.4060087526124,105.770616082136,100.932972451381,0,4.83764363075487,,0.0267313499331716,,40,35,30,26,23,21,15,10
"1019",559,"Europe","Switzerland",821,19,2020-04-06,8516543,21022,0,TRUE,0,20463,20463,794,752.2,752.2,0,0,41.8,2468.37243703226,2402.73547611983,0,65.6369609124266,93.2303165732857,88.3222218216946,0,4.90809475159111,,0.0265911901817144,,41,36,31,27,24,22,16,11
"1020",584,"Europe","Switzerland",552,25,2020-04-07,8516543,21574,0,TRUE,0,20990,20990,696.6,652.4,652.4,0,0,44.2,2533.18746820159,2464.61504392099,0,68.5724242806031,81.79375129087,76.603852055934,0,5.18989923493605,,0.0270696208398999,,42,37,32,28,25,23,17,12
"1021",641,"Europe","Switzerland",590,57,2020-04-08,8516543,22164,0,TRUE,0,21523,21523,658.8,615.6,615.6,0,0,43.2,2602.46440369056,2527.19912293051,0,75.2652807600455,77.3553306781872,72.2828499779782,0,5.07248070020899,,0.0289207724237502,,43,38,33,29,26,24,18,13
"1022",705,"Europe","Switzerland",546,64,2020-04-09,8516543,22710,0,TRUE,0,22005,22005,641.2,592,592,0,0,49.2,2666.57492365153,2583.79485666896,0,82.7800669825773,75.2887644669909,69.5117725584195,0,5.77699190857135,,0.0310435931307794,,44,39,34,30,27,25,19,14
"1023",756,"Europe","Switzerland",785,51,2020-04-10,8516543,23495,0,TRUE,0,22739,22739,649.2,599.8,599.8,0,0,49.4,2758.74847341228,2669.98006115862,0,88.7684122536574,76.2281127448074,70.4276371292906,0,5.80047561551677,,0.0321770589487125,,45,40,35,31,28,26,20,15
"1024",805,"Europe","Switzerland",733,49,2020-04-11,8516543,24228,0,TRUE,0,23423,23423,611.2,567.8,567.8,0,0,43.4,2844.81625936721,2750.29433891193,0,94.5219204552833,71.7662084251791,66.6702440180247,0,5.09596440715441,,0.0332260194815915,,46,41,36,32,29,27,21,16
"1025",831,"Europe","Switzerland",592,26,2020-04-12,8516543,24820,0,TRUE,0,23989,23989,557.8,527.2,527.2,0,0,30.6,2914.32803192563,2816.75322956744,0,97.5748023581869,65.4960586707541,61.9030515081061,0,3.59300716264804,,0.03348106365834,,47,42,37,33,30,28,22,17
"1026",858,"Europe","Switzerland",400,27,2020-04-13,8516543,25220,0,TRUE,0,24362,24362,451.6,422.8,422.8,0,0,28.8,2961.29544581645,2860.55034302064,0,100.745102795818,53.0262102827403,49.644556482601,0,3.38165380013933,,0.034020618556701,,48,43,38,34,31,29,23,18
"1027",858,"Europe","Switzerland",279,0,2020-04-14,8516543,25499,0,TRUE,0,24641,24641,421.6,388,388,0,0,33.6,2994.0552170053,2893.31011420949,0,100.745102795818,49.5036542409285,45.5583914740993,0,3.94526276682922,,0.0336483783677791,,49,44,39,35,32,30,24,19
"1028",900,"Europe","Switzerland",254,42,2020-04-15,8516543,25753,0,TRUE,0,24853,24853,366.2,329.2,329.2,0,0,37,3023.87952482598,2918.20284357162,0,105.676681254354,42.9986674170494,38.6541816321482,0,4.34448578490122,,0.0349473847707063,,50,45,40,36,33,31,25,20
"1029",973,"Europe","Switzerland",583,73,2020-04-16,8516543,26336,0,TRUE,0,25363,25363,355.4,315.4,315.4,0,0,40,3092.33453057185,2978.08629628242,0,114.248234289429,41.7305472419971,37.0338058529147,0,4.6967413890824,,0.0369456257594168,,51,46,41,37,34,32,26,21
"1030",1016,"Europe","Switzerland",315,43,2020-04-17,8516543,26651,0,TRUE,0,25635,25635,364.6,314.2,314.2,0,0,50.4,3129.32136901088,3010.02413772818,0,119.297231282693,42.8107977614861,36.8929036112423,0,5.91789415024383,,0.0381223969081836,,52,47,42,38,35,33,27,22
"1031",1058,"Europe","Switzerland",346,42,2020-04-18,8516543,26997,0,TRUE,0,25939,25939,381,334.2,334.2,0,0,46.8,3169.94818202644,3045.71937228521,0,124.22880974123,44.7364617310099,39.2412743057835,0,5.49518742522641,,0.0391895395784717,,53,48,43,39,36,34,28,23
"1032",1110,"Europe","Switzerland",325,52,2020-04-19,8516543,27322,0,TRUE,0,26212,26212,298,264.4,264.4,0,0,33.6,3208.10920581273,3077.7746322657,0,130.334573547037,34.9907233486639,31.0454605818347,0,3.94526276682922,,0.0406266012736989,,54,49,44,40,37,35,29,24
"1033",1134,"Europe","Switzerland",336,24,2020-04-20,8516543,27658,0,TRUE,0,26524,26524,266,232,232,0,0,34,3247.56183348103,3114.40921510054,0,133.152618380486,31.233330237398,27.2411000566779,0,3.99223018072004,,0.0410007954298937,,55,50,45,41,38,36,30,25
"1034",1141,"Europe","Switzerland",168,7,2020-04-21,8516543,27826,0,TRUE,0,26685,26685,237.8,206.2,206.2,0,0,31.6,3267.28814731517,3133.3135991916,0,133.974548123575,27.9221275580949,24.2117018607198,0,3.7104256973751,,0.0410048156400489,,56,51,46,42,39,37,31,26
"1035",1186,"Europe","Switzerland",155,45,2020-04-22,8516543,27981,0,TRUE,0,26795,26795,218.4,187,187,0,0,31.4,3285.48802019787,3146.22963801157,0,139.258382186293,25.6442079843899,21.9572659939602,0,3.68694199042969,,0.0423859047210607,,57,52,47,43,40,38,32,27
"1036",1216,"Europe","Switzerland",205,30,2020-04-23,8516543,28186,0,TRUE,0,26970,26970,187.4,152.6,152.6,0,0,34.8,3309.55881981691,3166.77788158881,0,142.780938228105,22.004233407851,17.9180683993494,0,4.08616500850169,,0.0431419853828142,,58,53,48,44,41,39,33,28
"1037",1267,"Europe","Switzerland",228,51,2020-04-24,8516543,28414,0,TRUE,0,27147,27147,197,159.6,159.6,0,0,37.4,3336.33024573468,3187.5609622355,0,148.769283499185,23.1314513412308,18.7399981424388,0,4.39145319879205,,0.044590694727951,,59,54,49,45,42,40,34,29
"1038",1308,"Europe","Switzerland",181,41,2020-04-25,8516543,28595,0,TRUE,0,27287,27287,199.4,169.4,169.4,0,0,30,3357.58300052028,3203.99955709729,0,153.583443422995,23.4132558245758,19.890699782764,0,3.5225560418118,,0.0457422626333275,,60,55,50,46,43,41,35,30
"1039",1328,"Europe","Switzerland",216,20,2020-04-26,8516543,28811,0,TRUE,0,27483,27483,179,151.8,151.8,0,0,27.2,3382.94540402133,3227.01358990379,0,155.931814117536,21.0179177161437,17.8241335715677,0,3.19378414457603,,0.0460935059525876,,61,56,51,47,44,42,36,31
"1040",1336,"Europe","Switzerland",167,8,2020-04-27,8516543,28978,0,TRUE,0,27642,27642,153.4,131,131,0,0,22.4,3402.55429932075,3245.68313692539,0,156.871162395352,18.012003227131,15.3818280492449,0,2.63017517788615,,0.0461039409206985,,62,57,52,48,45,43,37,32
"1041",1352,"Europe","Switzerland",103,16,2020-04-28,8516543,29081,0,TRUE,0,27729,27729,145.8,126,126,0,0,19.8,3414.64840839763,3255.89854944665,0,158.749858950985,17.1196223632054,14.7947353756096,0,2.32488698759579,,0.0464908359409924,,63,58,53,49,46,44,38,33
"1042",1379,"Europe","Switzerland",100,27,2020-04-29,8516543,29181,0,TRUE,0,27802,27802,138.4,119.6,119.6,0,0,18.8,3426.39026187034,3264.47010248172,0,161.920159388616,16.2507252062251,14.0432567533564,0,2.20746845286873,,0.0472567766697509,,64,59,54,50,47,45,39,34
"1043",1407,"Europe","Switzerland",143,28,2020-04-30,8516543,29324,0,TRUE,0,27917,27917,128.8,109.2,109.2,0,0,19.6,3443.18111233631,3277.97323397534,0,165.207878360973,15.1235072728453,12.822103992195,0,2.30140328065038,,0.0479811758286728,,65,60,55,51,48,46,40,35
"1044",1422,"Europe","Switzerland",179,15,2020-05-01,8516543,29503,0,TRUE,0,28081,28081,130.6,107.8,107.8,0,0,22.8,3464.19903005245,3297.22987367057,0,166.969156381879,15.334860635354,12.6577180435771,0,2.67714259177697,,0.0481984882893265,,66,61,56,52,49,47,41,36
"1045",1434,"Europe","Switzerland",119,12,2020-05-02,8516543,29622,0,TRUE,0,28188,28188,128.2,109.6,109.6,0,0,18.6,3478.17183568497,3309.79365688637,0,168.378178798604,15.0530561520091,12.8690714060858,0,2.18398474592332,,0.0484099655661333,,67,62,57,53,50,48,42,37
"1046",1466,"Europe","Switzerland",112,32,2020-05-03,8516543,29734,0,TRUE,0,28268,28268,114.8,101,101,0,0,13.8,3491.3227115744,3319.18713966453,0,172.13557190987,13.4796477866665,11.8592720074331,0,1.62037577923343,,0.0493038272684469,,68,63,58,54,51,49,43,38
"1047",1472,"Europe","Switzerland",88,6,2020-05-04,8516543,29822,0,TRUE,0,28350,28350,84.6,72.6,72.6,0,0,12,3501.65554263038,3328.81545951215,0,172.840083118232,9.93360803790928,8.52458562118456,0,1.40902241672472,,0.049359533230501,,69,64,59,55,52,50,44,39
"1048",1476,"Europe","Switzerland",76,4,2020-05-05,8516543,29898,0,TRUE,0,28422,28422,71,57,57,0,0,14,3510.57935126964,3337.2695940125,0,173.309757257141,8.33671596562126,6.69285647944242,0,1.64385948617884,,0.049367850692354,,70,65,60,56,53,51,45,40
"1049",1482,"Europe","Switzerland",28,6,2020-05-06,8516543,29926,0,TRUE,0,28444,28444,61.8,51.6,51.6,0,0,10.2,3513.867070242,3339.8528017765,0,174.014268465503,7.25646544613231,6.0587963919163,0,1.19766905421601,,0.0495221546481321,,71,66,61,57,54,52,46,41
"1050",1504,"Europe","Switzerland",51,22,2020-05-07,8516543,29977,0,TRUE,0,28473,28473,60.4,49.8,49.8,0,0,10.6,3519.85541551308,3343.25793928358,0,176.597476229498,7.09207949751443,5.84744302940759,0,1.24463646810684,,0.0501717983787571,,72,67,62,58,55,53,47,42
"1051",1517,"Europe","Switzerland",66,13,2020-05-08,8516543,30043,0,TRUE,0,28526,28526,,,,,,,3527.60503880506,3349.48112162411,0,178.12391718095,,,,,,0.0504942915154945,,73,68,63,59,56,54,48,43
"1052",1525,"Europe","Switzerland",81,8,2020-05-09,8516543,30124,0,TRUE,0,28599,28599,,,,,,,3537.11594011796,3358.05267465919,0,179.063265458767,,,,,,0.0506240871066259,,74,69,64,60,57,55,49,44
"1053",168,"Asia","Turkey",1610,37,2020-03-31,82319724,10827,1,TRUE,1,10658,10658,1996.2,1959.2,1959.2,0,0,37,131.52376458405,129.470793658152,0.0121477569579801,2.04082316894065,24.2493524395198,23.7998854320746,0,0.449467007445263,9.23616883716634e-05,0.0155167636464395,0.00595238095238095,18,15,13,11,9,6,4,1
"1054",214,"Asia","Turkey",2704,46,2020-04-01,82319724,13531,1,TRUE,1,13316,13316,2146.6,2097,2097,0,0,49.6,164.371299398429,161.759531652463,0.0121477569579801,2.59961998900774,26.0763750860001,25.4738463408842,0,0.602528745115812,7.39043677481339e-05,0.0158155346981007,0.00467289719626168,19,16,14,12,10,7,5,2
"1055",277,"Asia","Turkey",2148,63,2020-04-02,82319724,15679,1,TRUE,1,15401,15401,2340.8,2282,2282,0,0,58.8,190.46468134417,187.087604909851,0.0121477569579801,3.36492867736048,28.4354694872398,27.7211813781105,0,0.714288109129229,6.37795777791951e-05,0.017666943044837,0.0036101083032491,20,17,15,13,11,8,6,3
"1056",356,"Asia","Turkey",2456,79,2020-04-03,82319724,18135,1,TRUE,1,17778,17778,2621.4,2554.8,2554.8,0,0,66.6,220.299572432969,215.96282319897,0.0121477569579801,4.32460147704091,31.844130089649,31.0350894762475,0,0.809040613401473,5.51419906258616e-05,0.0196305486628067,0.00280898876404494,21,18,16,14,12,9,7,4
"1057",425,"Asia","Turkey",2786,69,2020-04-04,82319724,20921,1,TRUE,1,20495,20495,2707.6,2635.6,2635.6,0,0,72,254.143223317901,248.968278853802,0.0121477569579801,5.16279670714153,32.8912667394269,32.0166282384523,0,0.874638500974566,4.77988623870752e-05,0.020314516514507,0.00235294117647059,22,19,17,15,13,10,8,5
"1058",501,"Asia","Turkey",3013,76,2020-04-05,82319724,23934,1,TRUE,1,23432,23432,2907.6,2833.2,2833.2,0,0,74.4,290.744415032295,284.646241039389,0.0121477569579801,6.08602623594802,35.3208181310229,34.4170250133492,0,0.903793117673718,4.17815659730927e-05,0.0209325645525194,0.00199600798403194,23,20,18,16,14,11,9,6
"1059",574,"Asia","Turkey",3135,73,2020-04-06,82319724,27069,1,TRUE,1,26494,26494,3194.8,3121,3121,0,0,73.8,328.827633095563,321.842672844724,0.0121477569579801,6.97281249388057,38.8096539293548,37.9131494658558,0,0.89650446349893,3.69426280985629e-05,0.0212050685285751,0.00174216027874564,24,21,19,17,15,12,10,7
"1060",649,"Asia","Turkey",3148,75,2020-04-07,82319724,30217,1,TRUE,1,29567,29567,3461,3383.6,3383.6,0,0,77.4,367.068771999284,359.172729976597,0.0121477569579801,7.88389426572907,42.0433868315691,41.1031504430214,0,0.940236388547658,3.30939537346527e-05,0.0214779759737896,0.00154083204930663,25,22,20,18,16,13,11,8
"1061",725,"Asia","Turkey",3892,76,2020-04-08,82319724,34109,1,TRUE,1,33383,33383,3669.6,3588.2,3588.2,0,0,81.4,414.347842079743,405.528570528249,0.0121477569579801,8.80712379453556,44.5774089330037,43.5885815166241,0,0.988827416379579,2.93177753672051e-05,0.0212553871412237,0.00137931034482759,26,23,21,19,17,14,12,9
"1062",812,"Asia","Turkey",4117,87,2020-04-09,82319724,38226,1,TRUE,1,37413,37413,3992,3905.6,3905.6,0,0,86.4,464.360157475747,454.484031068909,0.0121477569579801,9.86397864987983,48.4938457762565,47.444279575087,0,1.04956620116948,2.6160205096008e-05,0.0212420865379585,0.00123152709359606,27,24,22,20,18,15,13,10
"1063",908,"Asia","Turkey",4056,96,2020-04-10,82319724,42282,1,TRUE,1,41373,41373,4390,4299.6,4299.6,0,0,90.4,513.631459697314,502.58914862251,0.0121477569579801,11.0301633178459,53.3286530455326,52.2304958165312,0,1.0981572290014,2.36507260772906e-05,0.0214748592781798,0.00110132158590308,28,25,23,21,19,16,14,11
"1064",1006,"Asia","Turkey",4747,98,2020-04-11,82319724,47029,1,TRUE,1,46022,46022,4569.4,4474.8,4474.8,0,0,94.6,571.296861976845,559.064070720159,0.0121477569579801,12.220643499728,55.5079606437942,54.3587828355693,0,1.14917780822492,2.12634757277425e-05,0.0213910565821089,0.00099403578528827,29,26,24,22,20,17,15,12
"1065",1101,"Asia","Turkey",5138,95,2020-04-12,82319724,52167,1,TRUE,1,51065,51065,4564.6,4467.8,4467.8,0,0,96.8,633.712037226947,620.325209059253,0.0121477569579801,13.3746804107361,55.4496514103959,54.2737485368634,0,1.17590287353247,1.91692065865394e-05,0.0211052964517799,0.000908265213442325,30,27,25,23,21,18,16,13
"1066",1198,"Asia","Turkey",4789,97,2020-04-13,82319724,56956,1,TRUE,1,55757,55757,4565.8,4466.8,4466.8,0,0,99,691.887645298714,677.322484706095,0.0121477569579801,14.5530128356601,55.4642287187455,54.2616007799054,0,1.20262793884003,1.75574127396587e-05,0.0210337804621111,0.000834724540901503,31,28,26,24,22,19,17,14
"1067",1296,"Asia","Turkey",4093,98,2020-04-14,82319724,61049,1,TRUE,1,59752,59752,4472.6,4370.2,4370.2,0,0,102.4,741.608414527726,725.852773753226,0.0121477569579801,15.7434930175422,54.3320577702617,53.0881274577646,0,1.24393031249716,1.63802846893479e-05,0.0212288489573949,0.000771604938271605,32,29,27,25,23,20,18,15
"1068",1403,"Asia","Turkey",4062,107,2020-04-15,82319724,65111,1,TRUE,1,63707,63707,4405.2,4296.8,4296.8,0,0,108.4,790.952603291041,773.897152522037,0.0121477569579801,17.0433030120461,53.5132989512939,52.1964820970488,0,1.31681685424504,1.53583879835972e-05,0.0215478183409869,0.000712758374910905,33,30,28,26,24,21,19,16
"1069",1518,"Asia","Turkey",4281,115,2020-04-16,82319724,69392,1,TRUE,1,67873,67873,4318,4203.8,4203.8,0,0,114.2,842.957150828154,824.504708008982,0.0121477569579801,18.4402950622138,52.454014544558,51.0667406999567,0,1.38727384460133,1.44108830989163e-05,0.0218757205441549,0.000658761528326746,34,31,29,27,25,22,20,17
"1070",1643,"Asia","Turkey",4801,125,2020-04-17,82319724,74193,1,TRUE,1,72549,72549,4256,4137.2,4137.2,0,0,118.8,901.278531983416,881.307619544497,0.0121477569579801,19.9587646819613,51.7008536131632,50.2577000865552,0,1.44315352660803,1.34783604922297e-05,0.0221449462887334,0.000608642726719416,35,32,30,28,26,23,21,18
"1071",1769,"Asia","Turkey",4353,126,2020-04-18,82319724,78546,1,TRUE,1,76776,76776,4239,4116.2,4116.2,0,0,122.8,954.157718021504,932.656188205879,0.0121477569579801,21.4893820586668,51.4943417448776,50.0025971904376,0,1.49174455443995,1.27313930690296e-05,0.0225218343391134,0.000565291124929339,36,33,31,29,27,24,22,19
"1072",1890,"Asia","Turkey",3783,121,2020-04-19,82319724,82329,1,TRUE,1,80438,80438,4317.6,4193.2,4193.2,0,0,124.4,1000.11268259354,977.141274186002,0.0121477569579801,22.9592606505824,52.4491554417748,50.9379744762021,0,1.51118096557272,1.21463882714475e-05,0.0229566738330357,0.000529100529100529,37,34,32,30,28,25,23,20
"1073",2017,"Asia","Turkey",3977,127,2020-04-20,82319724,86306,1,TRUE,1,84288,84288,4279.6,4156.4,4156.4,0,0,123.2,1048.42431201543,1023.91013847423,0.0121477569579801,24.5020257842458,51.9875406773716,50.4909370201484,0,1.49660365722315,1.15866799527263e-05,0.023370333464649,0.000495785820525533,38,35,33,31,29,26,24,21
"1074",2140,"Asia","Turkey",4674,123,2020-04-21,82319724,90980,1,TRUE,1,88839,88839,4025.6,3904.2,3904.2,0,0,121.4,1105.20292803703,1079.19458038999,0.0121477569579801,25.9961998900774,48.9020104100446,47.4272727153458,0,1.47473769469878,1.0991426687184e-05,0.0235216531105738,0.000467289719626168,39,36,34,32,30,27,25,22
"1075",2259,"Asia","Turkey",4611,119,2020-04-22,82319724,95591,1,TRUE,1,93331,93331,3892.2,3772,3772,0,0,120.2,1161.21623537027,1133.76230464524,0.0121477569579801,27.441782968077,47.2814996318501,45.8213392455009,0,1.46016038634921,1.04612358904081e-05,0.0236319318764319,0.000442673749446658,40,37,35,33,31,28,26,23
"1076",2376,"Asia","Turkey",3083,117,2020-04-23,82319724,98674,1,TRUE,1,96297,96297,3721.2,3604.6,3604.6,0,0,116.6,1198.66777007173,1169.79255178261,0.0121477569579801,28.8630705321607,45.2042331920355,43.787804730735,0,1.41642846130048,1.01343819040477e-05,0.0240792914040173,0.000420875420875421,41,38,36,34,32,29,27,24
